Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
8,7,2013,20,17,23,BEG,3.77,14,3.71,NF,27,9,10,5,2,1,0,0,0,16,0,0,14,0,0,1,1,415,11,14
8,7,2013,20,17,59,BEG,5.33,22,4.12,Flag,12,31,8,3,0,0,0,0,0,15,1,5,14,1,5,2,3,688,15,16
8,7,2013,20,18,7,BEG,6.05,21,3.47,Flag,15,22,14,3,0,0,0,0,0,24,1,3,21,1,3,3,2,815,15,15
8,7,2013,20,18,13,BEG,3.96,18,4.54,Flag,15,24,13,2,0,0,0,0,0,13,2,2,12,2,2,1,4,459,12,14
8,7,2013,20,18,59,BEG,4.00,18,4.50,NF,21,17,10,4,2,0,0,0,0,19,0,0,18,0,0,1,1,425,12,16
8,7,2013,20,20,2,BEG,4.30,11,2.55,Flag,23,14,12,3,2,0,0,0,0,13,1,4,11,1,4,3,2,473,9,9
8,7,2013,20,20,8,BEG,5.14,18,3.50,Flag,14,25,10,5,0,0,0,0,0,14,2,4,13,2,4,2,2,771,14,15
8,7,2013,20,20,22,BEG,8.51,29,3.40,Flag,8,27,18,1,0,0,0,0,0,30,2,3,28,2,3,2,3,1086,22,26
8,7,2013,20,21,2,BEG,5.09,17,3.33,Flag,20,22,8,3,1,0,0,0,0,10,4,5,8,4,5,3,2,585,11,13
8,7,2013,20,21,9,BEG,4.28,17,3.97,Flag,15,28,9,1,1,0,0,0,0,14,2,2,13,2,2,1,4,577,15,15
8,7,2013,20,21,26,BEG,6.00,20,3.33,Flag,16,22,9,7,0,0,0,0,0,16,2,4,15,2,4,2,2,752,14,17
8,7,2013,20,22,15,BEG,4.56,15,3.28,Flag,18,17,13,6,0,0,0,0,0,15,1,3,14,1,3,3,2,616,10,12
8,7,2013,20,23,7,BEG,4.45,12,2.69,NF,18,17,15,3,1,0,0,0,0,21,0,0,19,0,0,4,2,534,12,12
8,7,2013,20,23,22,BEG,5.76,24,4.16,NF,16,21,12,5,0,0,0,0,0,26,0,0,24,0,0,1,3,743,15,17
8,7,2013,20,23,36,BEG,4.57,16,3.50,Flag,22,15,11,5,1,0,0,0,0,14,1,3,13,1,3,2,2,530,13,15
8,7,2013,20,24,4,BEG,4.92,16,3.25,Flag,21,18,10,4,1,0,0,0,0,13,1,4,11,1,4,2,2,666,12,16
8,7,2013,20,24,12,BEG,6.79,24,3.53,Flag,14,25,10,4,1,0,0,0,0,13,3,10,12,3,8,3,2,862,16,17
8,7,2013,20,24,21,BEG,4.91,14,2.85,Flag,24,14,10,4,2,0,0,0,0,16,1,3,16,1,2,2,3,584,14,14
8,7,2013,20,24,36,BEG,3.94,10,2.53,NF,21,18,9,4,2,0,0,0,0,14,0,0,13,0,0,2,5,587,10,10
8,7,2013,20,25,10,BEG,6.95,26,3.74,NF,15,23,13,3,0,0,0,0,0,36,0,0,33,0,0,2,2,1043,16,21
8,7,2013,20,25,49,BEG,3.92,14,3.57,Flag,18,23,8,5,0,0,0,0,0,9,2,6,8,2,5,3,3,596,10,11
8,7,2013,20,26,25,BEG,3.60,10,2.77,NF,26,17,5,3,2,1,0,0,0,16,0,0,14,0,0,2,3,478,10,10
8,7,2013,20,26,38,BEG,4.01,15,3.74,NF,18,21,12,3,0,0,0,0,0,17,0,0,15,0,0,1,3,719,13,15
8,7,2013,20,26,47,BEG,4.19,15,3.57,NF,20,21,9,4,0,0,0,0,0,20,0,0,19,0,0,2,3,619,11,13
8,7,2013,20,27,1,BEG,6.47,21,3.24,NF,15,22,15,1,1,0,0,0,0,35,0,0,30,0,0,4,3,852,18,17
9,7,2013,20,14,47,BEG,9.35,25,2.67,Flag,7,32,13,2,0,0,0,0,0,12,7,18,11,7,15,4,8,1265,18,19
9,7,2013,20,14,57,BEG,4.11,15,3.64,NF,20,19,10,4,1,0,0,0,0,16,0,0,15,0,0,1,3,561,14,15
9,7,2013,20,15,25,BEG,4.38,14,3.19,NF,23,13,13,3,2,0,0,0,0,18,0,0,16,0,0,2,2,524,12,13
9,7,2013,20,15,33,BEG,4.51,21,4.65,NF,19,15,19,1,0,0,0,0,0,23,0,0,21,0,0,1,1,519,13,15
9,7,2013,20,15,51,BEG,5.98,21,3.51,Flag,16,24,13,1,0,0,0,0,0,13,3,9,11,3,7,3,1,729,14,14
9,7,2013,20,15,57,BEG,4.23,17,4.01,Flag,21,14,15,3,1,0,0,0,0,16,1,3,14,1,2,2,2,612,11,13
9,7,2013,20,16,5,BEG,2.83,9,3.18,NF,26,12,10,3,3,0,0,0,0,13,0,0,11,0,0,2,2,372,8,9
9,7,2013,20,16,12,BEG,3.08,13,4.22,NF,24,18,9,3,0,0,0,0,0,15,0,0,14,0,0,1,5,575,11,13
9,7,2013,20,16,43,BEG,4.56,17,3.72,Flag,20,20,8,5,1,0,0,0,0,10,3,5,9,3,4,2,3,631,12,13
9,7,2013,20,16,58,BEG,1.73,6,3.46,NF,23,18,9,3,1,0,0,0,0,8,0,0,6,0,0,1,3,251,6,6
9,7,2013,20,17,41,BEG,4.26,10,2.34,NF,22,18,9,3,2,0,0,0,0,17,0,0,14,0,0,2,3,598,10,10
9,7,2013,20,17,47,BEG,3.45,12,3.47,NF,26,14,7,5,2,0,0,0,0,16,0,0,15,0,0,2,1,451,12,12
9,7,2013,20,21,11,BEG,5.98,22,3.67,NF,13,27,11,3,0,0,0,0,0,28,0,0,26,0,0,2,3,677,15,19
9,7,2013,20,21,17,BEG,2.67,8,2.99,NF,25,17,9,2,1,0,0,0,0,9,0,0,8,0,0,1,5,482,8,8
9,7,2013,20,21,39,BEG,4.50,17,3.77,NF,19,21,10,3,1,0,0,0,0,23,0,0,21,0,0,3,3,555,14,15
9,7,2013,20,21,50,BEG,7.83,36,4.59,Flag,7,27,17,3,0,0,0,0,0,34,1,4,32,1,4,2,2,1038,22,24
9,7,2013,20,22,10,BEG,4.43,12,2.70,Flag,23,18,7,4,2,0,0,0,0,8,3,6,7,3,5,2,2,635,9,11
9,7,2013,20,22,40,BEG,3.93,14,3.56,NF,18,24,9,2,1,0,0,0,0,19,0,0,17,0,0,2,3,467,12,13
9,7,2013,20,23,36,BEG,3.96,12,3.03,Flag,25,18,8,2,1,0,0,0,0,12,2,2,11,2,2,2,4,533,9,11
9,7,2013,20,23,46,BEG,5.05,15,2.97,Flag,23,19,6,5,1,0,0,0,0,14,1,4,12,1,4,2,3,777,13,14
9,7,2013,20,23,55,BEG,5.74,22,3.83,Flag,15,26,10,2,1,0,0,0,0,22,1,3,20,1,2,2,3,673,16,15
13,7,2013,19,48,3,BEG,6.84,32,4.67,Flag,12,29,11,2,0,0,0,0,0,21,4,8,19,4,7,2,1,959,19,24
13,7,2013,19,48,22,BEG,4.15,15,3.61,Flag,18,23,9,4,0,0,0,0,0,21,1,1,17,1,1,3,4,531,11,15
13,7,2013,19,48,35,BEG,5.07,19,3.74,Flag,17,23,11,2,1,0,0,0,0,14,2,2,13,2,2,1,3,686,16,15
13,7,2013,19,48,51,BEG,5.23,20,3.82,Flag,15,22,14,3,0,0,0,0,0,24,1,1,21,1,1,3,4,665,15,16
13,7,2013,19,49,4,BEG,6.87,26,3.78,Flag,14,25,11,4,0,0,0,0,0,23,2,4,20,2,4,2,1,848,15,16
13,7,2013,19,49,12,BEG,4.38,19,4.33,NF,21,15,12,5,1,0,0,0,0,22,0,0,20,0,0,2,2,563,15,17
13,7,2013,19,49,19,BEG,2.45,9,3.67,NF,26,17,6,5,0,0,0,0,0,10,0,0,9,0,0,1,2,436,9,9
13,7,2013,19,49,39,BEG,3.22,12,3.72,Flag,24,17,5,5,3,0,0,0,0,15,1,2,13,1,1,2,1,421,9,11
13,7,2013,19,50,11,BEG,4.60,17,3.69,NF,18,21,12,3,0,0,0,0,0,21,0,0,20,0,0,2,4,716,12,14
13,7,2013,19,50,24,BEG,5.51,16,2.90,Flag,21,14,14,5,0,0,0,0,0,14,2,5,12,2,4,3,2,802,13,13
13,7,2013,19,50,37,BEG,6.28,22,3.50,Flag,13,26,13,2,0,0,0,0,0,11,4,7,10,4,6,3,4,691,14,16
13,7,2013,19,51,0,BEG,5.12,12,2.34,Flag,15,20,16,3,0,0,0,0,0,20,1,1,17,1,1,4,6,745,12,12
13,7,2013,19,51,11,BEG,4.40,17,3.86,NF,21,10,17,5,1,0,0,0,0,22,0,0,20,0,0,2,1,606,13,14
13,7,2013,19,51,30,BEG,3.39,10,2.94,NF,22,18,6,5,3,0,0,0,0,17,0,0,14,0,0,3,2,475,8,10
13,7,2013,19,51,53,BEG,6.77,25,3.69,Flag,14,25,13,2,0,0,0,0,0,17,3,9,15,3,6,2,2,1084,16,16
13,7,2013,19,52,9,BEG,5.28,17,3.21,Flag,22,19,9,2,1,1,0,0,0,17,1,2,16,1,2,2,2,706,13,15
13,7,2013,19,52,16,BEG,3.20,7,2.18,Flag,25,17,10,1,1,0,0,0,0,7,2,3,6,2,3,4,2,534,7,7
13,7,2013,20,4,18,BEG,5.40,18,3.33,Flag,13,23,17,1,0,0,0,0,0,20,2,4,17,2,3,3,5,816,18,17
13,7,2013,20,4,24,BEG,3.77,7,1.85,Flag,26,14,8,4,1,1,0,0,0,7,1,2,6,1,2,2,4,490,7,7
13,7,2013,20,4,35,BEG,5.18,16,3.08,NF,18,18,13,5,0,0,0,0,0,24,0,0,20,0,0,2,3,666,11,15
13,7,2013,20,4,56,BEG,2.75,10,3.63,NF,25,10,15,3,1,0,0,0,0,11,0,0,10,0,0,1,3,313,10,10
14,7,2013,11,20,33,BEG,4.36,15,3.44,NF,19,19,13,3,0,0,0,0,0,22,0,0,20,0,0,3,3,677,12,14
14,7,2013,11,20,51,BEG,4.03,12,2.97,NF,20,18,9,7,0,0,0,0,0,21,0,0,17,0,0,3,4,566,12,12
14,7,2013,11,20,58,BEG,3.60,11,3.05,NF,19,16,17,1,1,0,0,0,0,18,0,0,15,0,0,2,4,573,11,11
14,7,2013,11,21,13,BEG,3.49,10,2.86,NF,19,21,11,3,0,0,0,0,0,17,0,0,16,0,0,3,2,502,9,8
14,7,2013,11,21,56,BEG,5.80,22,3.79,Flag,14,22,13,5,0,0,0,0,0,18,2,5,16,2,4,3,2,898,18,18
14,7,2013,11,22,3,BEG,3.49,12,3.43,Flag,19,20,13,2,0,0,0,0,0,9,2,3,8,2,3,2,4,495,11,11
14,7,2013,11,22,36,BEG,3.76,11,2.92,Flag,18,20,11,5,0,0,0,0,0,15,1,2,12,1,2,4,3,594,11,11
14,7,2013,11,22,59,BEG,3.83,13,3.39,NF,16,23,11,4,0,0,0,0,0,19,0,0,18,0,0,2,2,612,11,12
14,7,2013,11,23,35,BEG,4.02,13,3.23,NF,18,20,12,4,0,0,0,0,0,17,0,0,16,0,0,2,3,557,12,11
14,7,2013,11,23,42,BEG,3.13,9,2.87,NF,25,15,6,7,1,0,0,0,0,16,0,0,14,0,0,3,3,506,9,9
14,7,2013,11,24,2,BEG,5.11,17,3.32,NF,17,20,12,5,0,0,0,0,0,25,0,0,22,0,0,3,5,784,15,15
14,7,2013,11,24,56,BEG,2.60,10,3.84,NF,30,11,8,4,1,0,0,0,0,13,0,0,11,0,0,2,1,402,8,8
14,7,2013,11,25,15,BEG,7.45,29,3.89,NF,14,23,16,1,0,0,0,0,0,38,0,0,32,0,0,2,1,1073,17,17
14,7,2013,11,25,49,BEG,6.87,26,3.78,NF,11,24,14,4,1,0,0,0,0,35,0,0,32,0,0,3,2,867,17,18
14,7,2013,11,26,3,BEG,3.29,11,3.34,NF,26,12,10,4,1,1,0,0,0,14,0,0,12,0,0,1,2,421,10,11
14,7,2013,11,26,24,BEG,3.37,9,2.67,NF,23,13,13,5,0,0,0,0,0,16,0,0,14,0,0,3,3,535,9,9
14,7,2013,11,26,39,BEG,5.99,20,3.33,Flag,18,21,11,2,2,0,0,0,0,14,2,10,12,2,6,3,1,712,14,15
14,7,2013,11,27,2,BEG,5.38,19,3.53,Flag,15,25,8,6,0,0,0,0,0,20,2,3,18,2,3,3,3,692,15,17
14,7,2013,11,27,10,BEG,6.47,27,4.17,Flag,12,26,13,2,1,0,0,0,0,27,3,3,25,1,3,3,2,797,16,17
14,7,2013,11,27,19,BEG,1.87,5,2.67,NF,28,15,9,1,0,1,0,0,0,7,0,0,5,0,0,1,1,276,5,5
14,7,2013,16,27,41,BEG,7.39,32,4.33,Flag,8,26,17,3,0,0,0,0,0,25,4,8,25,4,7,3,3,1092,21,20
14,7,2013,16,27,50,BEG,6.16,19,3.08,Flag,11,29,13,1,0,0,0,0,0,17,2,8,15,2,6,4,4,738,15,15
14,7,2013,16,28,12,BEG,4.01,15,3.74,NF,19,20,13,1,1,0,0,0,0,20,0,0,18,0,0,2,3,636,13,15
14,7,2013,16,28,22,BEG,7.15,25,3.49,NF,13,23,12,5,1,0,0,0,0,35,0,0,32,0,0,4,3,931,16,19
14,7,2013,16,28,38,BEG,6.33,19,3.00,NF,17,18,13,6,0,0,0,0,0,30,0,0,26,0,0,3,6,945,15,16
14,7,2013,16,28,57,BEG,4.89,12,2.45,Flag,16,28,8,2,0,0,0,0,0,11,2,5,9,2,4,3,4,669,12,12
14,7,2013,16,29,3,BEG,4.21,11,2.61,Flag,23,16,10,4,1,0,0,0,0,13,1,2,12,1,2,2,3,519,10,11
14,7,2013,16,29,17,BEG,5.13,10,1.94,Flag,20,19,13,2,0,0,0,0,0,8,4,5,7,4,5,4,2,782,9,9
14,7,2013,16,29,29,BEG,6.38,21,3.29,Flag,17,18,15,4,0,0,0,0,0,18,3,5,18,3,5,2,2,896,15,18
14,7,2013,16,29,46,BEG,7.35,24,3.26,NF,12,23,15,4,0,0,0,0,0,32,0,0,28,0,0,3,3,1023,16,18
14,7,2013,16,30,9,BEG,2.59,8,3.08,NF,24,18,10,1,1,0,0,0,0,13,0,0,12,0,0,2,3,396,8,8
14,7,2013,16,30,17,BEG,3.71,8,2.15,NF,21,16,13,4,0,0,0,0,0,16,0,0,13,0,0,3,3,549,8,8
14,7,2013,16,30,23,BEG,3.77,10,2.65,NF,22,16,12,4,0,0,0,0,0,16,0,0,14,0,0,3,2,505,10,10
14,7,2013,16,30,46,BEG,6.04,21,3.47,Flag,14,23,13,4,0,0,0,0,0,23,2,4,22,2,3,3,4,951,18,19
14,7,2013,16,31,17,BEG,4.22,10,2.36,NF,25,13,8,8,0,0,0,0,0,18,0,0,15,0,0,3,3,578,10,10
14,7,2013,16,31,28,BEG,6.63,23,3.46,NF,14,26,12,1,1,0,0,0,0,30,0,0,27,0,0,2,3,911,17,19
14,7,2013,16,31,47,BEG,3.40,12,3.52,Flag,21,20,10,3,0,0,0,0,0,13,1,2,12,1,2,2,1,467,9,12
14,7,2013,16,32,29,BEG,5.75,17,2.95,Flag,12,30,12,0,0,0,0,0,0,5,5,7,5,4,7,2,6,784,13,13
14,7,2013,16,32,53,BEG,8.70,16,1.83,Flag,20,20,9,5,0,0,0,0,0,11,1,2,11,1,2,2,4,643,13,13
14,7,2013,16,33,3,BEG,6.84,14,2.04,Flag,16,20,15,3,0,0,0,0,0,7,3,4,7,3,4,3,4,535,11,11
14,7,2013,16,33,14,BEG,7.64,20,2.61,Flag,12,28,14,0,0,0,0,0,0,6,3,7,6,3,7,4,3,605,16,16
14,7,2013,16,33,49,BEG,8.47,20,2.36,Flag,13,23,16,2,0,0,0,0,0,10,3,6,10,3,5,2,3,643,17,17
14,7,2013,16,34,5,BEG,7.80,21,2.69,Flag,19,20,10,5,0,0,0,0,0,7,4,5,7,4,5,2,2,528,12,14
14,7,2013,16,40,46,BEG,10.16,18,1.77,Flag,18,18,14,4,0,0,0,0,0,17,2,2,17,2,2,3,1,819,12,13
14,7,2013,16,41,1,BEG,7.83,18,2.29,Flag,18,23,7,6,0,0,0,0,0,14,2,4,14,2,4,3,2,659,13,16
14,7,2013,16,41,8,BEG,4.49,12,2.67,Flag,23,19,6,4,2,0,0,0,0,8,1,1,8,1,1,1,2,462,10,11
14,7,2013,16,41,29,BEG,5.04,14,2.77,Flag,20,15,14,5,0,0,0,0,0,13,1,1,13,1,1,2,2,435,13,13
14,7,2013,16,41,54,BEG,9.40,22,2.34,Flag,10,32,11,1,0,0,0,0,0,8,5,8,8,5,8,4,4,624,16,16
14,7,2013,16,42,13,BEG,7.40,13,1.75,Flag,16,24,12,2,0,0,0,0,0,10,2,4,10,2,4,4,3,587,13,13
14,7,2013,16,42,22,BEG,4.65,10,2.15,Flag,21,25,5,2,1,0,0,0,0,2,2,5,2,2,5,3,2,409,8,8
14,7,2013,16,42,32,BEG,3.65,8,2.19,NF,28,11,8,3,3,1,0,0,0,8,0,0,8,0,0,1,1,233,8,8
14,7,2013,16,43,1,BEG,4.53,11,2.42,NF,23,13,13,5,0,0,0,0,0,12,0,0,12,0,0,2,4,487,11,11
14,7,2013,16,43,9,BEG,3.09,10,3.23,Flag,22,21,7,3,1,0,0,0,0,7,1,1,7,1,1,1,3,409,9,9
14,7,2013,16,43,47,BEG,11.82,20,1.69,Flag,12,30,11,1,0,0,0,0,0,15,2,2,15,2,2,2,3,871,16,17
14,7,2013,16,44,16,BEG,6.28,20,3.18,Flag,20,18,8,7,1,0,0,0,0,15,1,3,15,1,3,2,3,610,15,17
14,7,2013,16,44,27,BEG,6.06,14,2.31,Flag,18,23,10,3,0,0,0,0,0,13,1,1,13,1,1,2,4,666,12,12
14,7,2013,16,44,40,BEG,5.96,13,2.18,NF,20,18,10,5,1,0,0,0,0,14,0,0,14,0,0,2,4,542,13,13
14,7,2013,16,44,46,BEG,4.82,12,2.48,Flag,22,19,10,3,0,0,0,0,0,11,1,1,10,1,1,2,2,406,8,8
15,7,2013,20,7,51,BEG,3.00,9,3.00,NF,24,17,7,5,1,0,0,0,0,13,0,0,12,0,0,2,3,360,9,9
15,7,2013,20,8,17,BEG,4.85,14,2.88,NF,19,21,6,5,2,0,1,0,0,22,0,0,19,0,0,3,6,666,14,14
15,7,2013,20,8,26,BEG,2.41,5,2.07,NF,32,10,7,3,2,0,0,0,0,6,0,0,5,0,0,1,3,447,5,5
15,7,2013,20,8,40,BEG,4.95,16,3.23,NF,17,20,13,4,0,0,0,0,0,26,0,0,24,0,0,4,4,725,14,15
15,7,2013,20,8,52,BEG,5.95,15,2.52,NF,16,18,15,5,0,0,0,0,0,28,0,0,23,0,0,4,6,847,13,13
15,7,2013,20,8,58,BEG,5.49,18,3.27,Flag,14,27,11,2,0,0,0,0,0,20,1,5,16,1,5,4,2,638,14,14
